id,person,order,repeat,stage,added,completed_set,basis,scope,region,mode,mae,ssim,lpips,highpass_mae
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,skin,cheek_viewer_left,3,0.03025556169450283,0.7813767790794373,,0.016064902767539024
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,skin,cheek_viewer_right,3,0.038588352501392365,0.781404972076416,,0.01234293170273304
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,face,whole_roi,6,0.042958516627550125,0.7913684248924255,0.1031339168548584,
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,skin,weighted_three_regions,6,0.03650307428968303,0.7609740966343244,,0.014656949321575024
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,skin,forehead,6,0.03818756341934204,0.7476110458374023,,0.014905735850334167
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,skin,cheek_viewer_left,6,0.03025556169450283,0.7813767790794373,,0.016064902767539024
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,skin,cheek_viewer_right,6,0.038588352501392365,0.781404972076416,,0.01234293170273304
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,face,whole_roi,fixed,0.016567865386605263,0.9088382720947266,0.02013954147696495,
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,skin,weighted_three_regions,fixed,0.011644944815951234,0.9225382062853599,,0.007325425524374141
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,skin,forehead,fixed,0.010981188155710697,0.9129255414009094,,0.008068055845797062
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,skin,cheek_viewer_left,fixed,0.012047412805259228,0.9629551768302917,,0.005341008771210909
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,skin,cheek_viewer_right,fixed,0.013139978051185608,0.907534658908844,,0.007378628011792898
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,face,whole_roi,1,0.013243816792964935,0.9323155879974365,0.016709789633750916,
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,skin,weighted_three_regions,1,0.010681084769175333,0.930917107796931,,0.007916281524059527
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,skin,forehead,1,0.009872198104858398,0.9331379532814026,,0.007803040090948343
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,skin,cheek_viewer_left,1,0.014459488913416862,0.9036677479743958,,0.010109556838870049
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,skin,cheek_viewer_right,1,0.00880407728254795,0.9550507664680481,,0.005781156476587057
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,face,whole_roi,3,0.013243816792964935,0.9323155879974365,0.016709789633750916,
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,skin,weighted_three_regions,3,0.010681084769175333,0.930917107796931,,0.007916281524059527
